%time,field.data
1678439368444132231,0.496483117342
1678439368450472110,0.497817337513
1678439368488286365,0.495811283588
1678439368494757540,0.500177025795
1678439368532918479,0.509913921356
1678439368577569761,0.516580164433
1678439368583167151,0.539203345776
1678439368621589177,0.534213244915
1678439368626985129,0.5485496521
1678439368664195965,0.577631175518
1678439368669246800,0.589204788208
1678439368708839375,0.590969324112
1678439368714191071,0.594477474689
1678439368756551974,0.5990062356
1678439368801352406,0.603880763054
1678439368806235467,0.608781397343
1678439368844582709,0.614632368088
1678439368849209292,0.609903872013
1678439368888136241,0.610714197159
1678439368893536705,0.623109817505
1678439368933565820,0.6244764328
1678439368976461021,0.626156747341
1678439368981911789,0.655532717705
1678439369020663668,0.664191007614
1678439369025945798,0.672885596752
1678439369065185290,0.682984292507
1678439369070894999,0.694860160351
1678439369107823376,0.705593526363
1678439369152136456,0.71664583683
1678439369157496440,0.72737133503
1678439369197049530,0.739625155926
1678439369202104813,0.750865876675
1678439369241040916,0.760583221912
1678439369246026792,0.769841611385
1678439369285270860,0.777054071426
1678439369290810651,0.78409075737
1678439369331907471,0.789895176888
1678439369376613379,0.793328881264
1678439369382380432,0.795578956604
1678439369420739548,0.798562705517
1678439369426462473,0.800116837025
1678439369464656471,0.801339507103
1678439369469182159,0.801013946533
1678439369507806937,0.801875472069
1678439369552568844,0.800447046757
1678439369557285283,0.799973726273
1678439369596231114,0.798785686493
1678439369601799160,0.799021065235
1678439369640111429,0.797257483006
1678439369645723379,0.79729950428
1678439369684335869,0.797044813633
1678439369729641164,0.797300696373
1678439369734660320,0.796247243881
1678439369772171667,0.796671867371
1678439369777132327,0.796204209328
1678439369816433451,0.796785652637
1678439369821001731,0.797013163567
1678439369860684323,0.79667109251
1678439369866502512,0.797399163246
1678439369907716611,0.797396838665
1678439369952542518,0.796862244606
1678439369957696328,0.797309875488
1678439369997092587,0.797535479069
1678439370002010911,0.797812223434
1678439370040999656,0.798226237297
1678439370046304378,0.798255562782
1678439370084255435,0.797683179379
1678439370128460710,0.797682404518
1678439370133239708,0.797808766365
1678439370172755585,0.796827077866
1678439370177806196,0.798589587212
1678439370215871429,0.798017323017
1678439370222120974,0.796922445297
1678439370260041984,0.797614336014
1678439370305707214,0.797209560871
1678439370311273213,0.797678589821
1678439370348682804,0.797536671162
1678439370353166093,0.79827105999
1678439370392442963,0.797868132591
1678439370397147466,0.797223091125
1678439370437132298,0.797191381454
1678439370443320275,0.797988891602
1678439370484364362,0.797734439373
1678439370528657060,0.797590911388
1678439370534630896,0.798114359379
1678439370572462307,0.798308551311
1678439370577675733,0.79634141922
1678439370615759302,0.795908629894
1678439370621882416,0.79736739397
1678439370660469532,0.797568082809
1678439370705035476,0.797138750553
1678439370710068040,0.797242045403
1678439370749056305,0.796341657639
1678439370753980709,0.797331273556
1678439370792036854,0.796897649765
1678439370797334120,0.795963704586
1678439370836446895,0.797107160091
1678439370880245070,0.797338664532
1678439370885047588,0.797308921814
1678439370924737158,0.797148227692
1678439370929550748,0.796680212021
1678439370968707427,0.796961963177
1678439370974315602,0.79649156332
1678439371013123741,0.797616481781
1678439371018039634,0.79727768898
1678439371060257665,0.796821951866
1678439371104449854,0.797126471996
1678439371109257268,0.796932160854
1678439371149304150,0.797315120697
1678439371154385258,0.796729207039
1678439371191879362,0.797685444355
1678439371197250067,0.796027839184
1678439371237298389,0.796595513821
1678439371280933399,0.797654926777
1678439371285703405,0.797492802143
