%time,field.data
1678428538636399220,0.173215210438
1678428538641222916,0.219821959734
1678428538680620126,0.219481527805
1678428538686546339,0.21973104775
1678428538724155918,0.219729527831
1678428538768215322,0.171623438597
1678428538774884184,0.219913959503
1678428538813521817,0.220036685467
1678428538818656262,0.219503581524
1678428538857187912,0.219808518887
1678428538862271318,0.220011696219
1678428538900926167,0.219973102212
1678428538944634854,0.219625979662
1678428538948959707,0.219156548381
1678428538988891887,0.220306545496
1678428538993440194,0.219998538494
1678428539033043866,0.219800651073
1678428539037616941,0.17316532135
1678428539076976424,0.173442482948
1678428539082212084,0.220272883773
1678428539124221909,0.219975590706
1678428539169017434,0.220015719533
1678428539173792683,0.21970385313
1678428539214374201,0.172912731767
1678428539217668857,0.220180943608
1678428539257338257,0.220501899719
1678428539262822906,0.219989731908
1678428539301120736,0.219367280602
1678428539345157196,0.219035953283
1678428539350733333,0.22081489861
1678428539389698964,0.17293740809
1678428539394078761,0.219565466046
1678428539433178054,0.993779599667
1678428539439239402,0.219862118363
1678428539476704760,0.991652369499
1678428539521515101,0.219992339611
1678428539526783817,0.219601050019
1678428539565008559,0.172234803438
1678428539570472953,0.218949168921
1678428539608497377,0.219715610147
1678428539613674318,0.171936362982
1678428539652968169,0.219744756818
1678428539658167574,0.220184758306
1678428539701049038,0.219664543867
1678428539745265208,0.220053106546
1678428539751085471,0.220296472311
1678428539789470979,0.173512861133
1678428539794414291,0.219857543707
1678428539833535440,0.219782918692
1678428539838375264,0.219809442759
1678428539876165514,0.22008189559
1678428539920771473,0.340703219175
1678428539925216901,0.344486922026
1678428539964588160,0.565169930458
1678428539969426864,0.220317989588
1678428540008824107,0.219747081399
1678428540013561180,0.220251128078
1678428540052375005,0.171401411295
1678428540058046213,0.220117777586
1678428540100474242,0.344603896141
1678428540144966699,0.219635397196
1678428540150067257,0.219313442707
1678428540188728347,0.219886228442
1678428540193137840,0.219803437591
1678428540232995847,0.339821368456
1678428540238348754,0.220223590732
1678428540276523161,0.219458863139
1678428540321531293,0.991205513477
1678428540325713652,0.991491436958
1678428540364839154,0.987473070621
1678428540369409412,0.986389756203
1678428540408832351,0.978443443775
1678428540414206090,0.977539181709
1678428540452620047,0.300938487053
1678428540497165112,0.970173120499
1678428540502401348,0.960054039955
1678428540541126534,0.947019517422
1678428540546519825,0.936247646809
1678428540585292882,0.920252501965
1678428540590304385,0.901722967625
1678428540628737349,0.879999876022
1678428540634085104,0.85675650835
1678428540676571021,0.828947126865
1678428540720558619,0.129403591156
1678428540725542346,0.791866064072
1678428540766155481,0.763320922852
1678428540772234301,0.73596560955
1678428540809734411,0.710727572441
1678428540816755494,0.688686311245
1678428540853675193,0.662414968014
1678428540898081571,0.638763725758
1678428540903999561,0.615652799606
1678428540943436580,0.598898172379
1678428540949095148,0.581899404526
1678428540986049023,0.568301916122
1678428540991948197,0.557121932507
1678428541029614578,0.547108829021
1678428541073851710,0.539802014828
1678428541080464893,0.532265126705
1678428541117950508,0.526294946671
1678428541123772467,0.518503785133
1678428541162052986,0.514143407345
1678428541167526788,0.510555028915
1678428541204706486,0.509272277355
1678428541249518973,0.507033765316
1678428541253506965,0.507118284702
1678428541292920785,0.507089912891
1678428541298287549,0.508679389954
1678428541337812151,0.512507557869
1678428541342427018,0.516970694065
1678428541380822160,0.520508944988
1678428541386243514,0.524049937725
1678428541429482929,0.52566331625
1678428541474657428,0.524455428123
1678428541479097192,0.522606194019
1678428541517027795,0.520020246506
1678428541521808900,0.517491817474
1678428541561730107,0.51690030098
1678428541566263118,0.513719022274
1678428541604736915,0.511180996895
1678428541649019999,0.508931517601
1678428541654598984,0.505516529083
1678428541694914875,0.503560841084
1678428541699032435,0.503094315529
1678428541736923550,0.500986456871
1678428541741262387,0.499107927084
1678428541780664399,0.496837824583
1678428541786839090,0.495264947414
1678428541828818101,0.491184085608
1678428541874095383,0.489207953215
1678428541879151013,0.48598715663
1678428541917045456,0.481790989637
1678428541921577636,0.481383860111
1678428541961333916,0.4768217206
1678428541966664328,0.473050564528
1678428542004903567,0.470761418343
1678428542048640673,0.467821627855
1678428542053664880,0.464395523071
1678428542092759440,0.462158948183
1678428542097179524,0.460101485252
1678428542136891134,0.456848859787
1678428542141686639,0.455099701881
