%time,field.data
1678441496102015518,0.775103986263
1678441496105890858,0.768432021141
1678441496146195831,0.750487864017
1678441496150239521,0.773525834084
1678441496189820183,0.754659533501
1678441496193821378,0.780315279961
1678441496233475991,0.711823284626
1678441496239005326,0.7251111269
1678441496280972132,0.749761939049
1678441496326135440,0.742850959301
1678441496330101404,0.685458779335
1678441496370320937,0.669001400471
1678441496374370516,0.768627047539
1678441496414024296,0.775881171227
1678441496418484301,0.694849550724
1678441496457695784,0.739288151264
1678441496502164317,0.74968880415
1678441496506285575,0.750633001328
1678441496546942638,0.757234215736
1678441496550831835,0.747989118099
1678441496589962551,0.737365961075
1678441496594093888,0.746771812439
1678441496633371258,0.647871315479
1678441496678230282,0.708367705345
1678441496681934489,0.783172667027
1678441496721456911,0.64406979084
1678441496725805142,0.728344023228
1678441496765716679,0.72933524847
1678441496770077518,0.661924779415
1678441496810024511,0.712936043739
1678441496814385541,0.782071590424
1678441496857404525,0.779068112373
1678441496901364681,0.815234482288
1678441496905309973,0.720181763172
1678441496945539202,0.696268558502
1678441496949947176,0.815885186195
1678441496990042167,0.729740977287
1678441496994093505,0.778552591801
1678441497033827061,0.81470900774
1678441497078593222,0.780732572079
1678441497082801807,0.814287424088
1678441497122057225,0.733618676662
1678441497125782456,0.778619408607
1678441497166139459,0.811211168766
1678441497169969905,0.771198272705
1678441497209549862,0.778598368168
1678441497214740866,0.77190130949
1678441497257356623,0.68823081255
1678441497301686438,0.720784902573
1678441497305815568,0.732963323593
1678441497346783891,0.772547066212
1678441497349813035,0.815759301186
1678441497389693693,0.722810268402
1678441497394233345,0.750588417053
1678441497433267422,0.854907631874
1678441497477688756,0.81479626894
1678441497481650656,0.728224694729
1678441497521582193,0.811886429787
1678441497525708250,0.775317907333
1678441497565790089,0.757670998573
1678441497569713525,0.813061416149
1678441497609576775,0.815161406994
1678441497653969438,0.731666743755
1678441497658152262,0.684081435204
1678441497697433152,0.752041041851
1678441497701178063,0.782029628754
1678441497741993236,0.814651668072
1678441497745497766,0.719313919544
1678441497785597045,0.730820000172
1678441497790058298,0.750356376171
1678441497833374878,0.773816823959
1678441497878839782,0.701314747334
1678441497882506518,0.814054250717
1678441497921797391,0.770573079586
1678441497925749979,0.653413295746
1678441497965428687,0.728717088699
1678441497969715991,0.647997260094
1678441498009376108,0.777842581272
1678441498053752962,0.737175941467
1678441498057202772,0.704048216343
1678441498097477281,0.672175467014
1678441498101036626,0.623822808266
1678441498141743129,0.771814823151
1678441498145770756,0.741111457348
1678441498185372953,0.67667645216
1678441498190568148,0.670980572701
1678441498233540765,0.749455034733
1678441498279838426,0.756506562233
1678441498283768103,0.706616163254
1678441498322087245,0.742418587208
1678441498325660798,0.729289352894
1678441498366714976,0.6498016119
1678441498371714174,0.741904437542
1678441498410615037,0.730091869831
1678441498455162289,0.716490089893
1678441498460117679,0.684780716896
1678441498498419062,0.66326636076
1678441498504274249,0.634912669659
1678441498544568917,0.623848080635
1678441498548590400,0.591440021992
1678441498586654986,0.5775192976
1678441498631019040,0.572870910168
1678441498635486245,0.561004221439
1678441498674887229,0.525925934315
1678441498679525376,0.501630663872
1678441498718956536,0.476284116507
1678441498723844887,0.477815926075
1678441498762388507,0.481951445341
1678441498768158254,0.48677110672
1678441498809874472,0.475678414106
1678441498853727365,0.489358782768
1678441498858367304,0.485168278217
1678441498897275463,0.482774674892
1678441498901404208,0.489274799824
1678441498942194262,0.494246870279
1678441498946196641,0.492064535618
1678441498986989639,0.493433326483
1678441499029215449,0.501359462738
1678441499032799850,0.492852300406
1678441499073548560,0.497653663158
1678441499077842200,0.49705389142
1678441499117789001,0.495035022497
1678441499121554039,0.493322581053
1678441499161320298,0.491412073374
1678441499206031196,0.49048730731
1678441499210084743,0.491373449564
1678441499249916473,0.489858955145
1678441499253727655,0.483789145947
1678441499293373852,0.478663295507
1678441499297078251,0.483314186335
1678441499337635219,0.477380692959
1678441499343488390,0.479817301035
1678441499386157043,0.469017595053
1678441499429985393,0.474768221378
1678441499433923805,0.473287910223
1678441499473420372,0.467571437359
1678441499477372351,0.476568251848
1678441499517714795,0.478669047356
1678441499521791253,0.475745737553
1678441499561128558,0.464035332203
1678441499605388806,0.47207197547
1678441499609889355,0.471341431141
1678441499649863835,0.471100956202
1678441499653378093,0.467446863651
1678441499693809015,0.454252809286
1678441499698076575,0.462208032608
1678441499737428120,0.460612356663
1678441499782055851,0.45780557394
1678441499786358770,0.452195525169
1678441499825646124,0.454252719879
1678441499829495737,0.451646029949
1678441499869667175,0.448893368244
1678441499873410453,0.446716338396
