%time,field.data
1678441356690434927,0.833592772484
1678441356693907873,0.917361199856
1678441356733833874,0.869306445122
1678441356778681858,0.917824864388
1678441356782862827,0.916604280472
1678441356821619275,0.916862308979
1678441356825316219,0.917652070522
1678441356868272516,0.917354941368
1678441356871285404,0.91808539629
1678441356908877388,0.917038738728
1678441356914647936,0.916865408421
1678441356957430123,0.833953440189
1678441357002117149,0.917005777359
1678441357006835839,0.91609120369
1678441357045544192,0.918415307999
1678441357050130243,0.917115688324
1678441357090092628,0.918454289436
1678441357094615896,0.916282713413
1678441357133320217,0.91729003191
1678441357177947020,0.917363107204
1678441357181760506,0.917307913303
1678441357221867465,0.916668236256
1678441357225920403,0.870626330376
1678441357266155872,0.828399837017
1678441357270182827,0.916730225086
1678441357309696290,0.871693193913
1678441357354673424,0.916539549828
1678441357359557999,0.871391177177
1678441357398004948,0.916952431202
1678441357401377480,0.918575167656
1678441357442164109,0.916775286198
1678441357446046586,0.916013479233
1678441357485420050,0.917255222797
1678441357529962182,0.916787147522
1678441357534145359,0.916197538376
1678441357573843363,0.916608333588
1678441357577333237,0.91608774662
1678441357617785503,0.918001532555
1678441357621014773,0.91762727499
1678441357661169603,0.918228447437
1678441357666635323,0.916415393353
1678441357709929599,0.8720241189
1678441357754696144,0.917111515999
1678441357759374067,0.870257079601
1678441357797548539,0.917048633099
1678441357801471175,0.917625248432
1678441357841672212,0.918335974216
1678441357845621536,0.91759210825
1678441357886363206,0.918538272381
1678441357929869480,0.919551789761
1678441357933615159,0.91773712635
1678441357974833559,0.917233407497
1678441357978941281,0.917408287525
1678441358018573941,0.917169392109
1678441358023261208,0.916500985622
1678441358061942521,0.916305303574
1678441358106686475,0.917859017849
1678441358111065617,0.870115756989
1678441358150163021,0.869262516499
1678441358154527571,0.918566823006
1678441358194293670,0.917350709438
1678441358198753931,0.918168008327
1678441358237937830,0.917386472225
1678441358282843894,0.918244600296
1678441358286296168,0.9174066782
1678441358324885323,0.916800558567
1678441358328757592,0.917851090431
1678441358370073078,0.917624235153
1678441358374648570,0.917472064495
1678441358415462719,0.917109251022
1678441358418909330,0.916711568832
1678441358461489472,0.915576517582
1678441358505462139,0.917681396008
1678441358509274025,0.917588531971
1678441358549545557,0.916617929935
1678441358553376387,0.917650997639
1678441358594695298,0.870204150677
1678441358598944905,0.868169128895
1678441358637925255,0.915656268597
1678441358681484040,0.835884153843
1678441358685162552,0.91897892952
1678441358726715731,0.916352748871
1678441358730484449,0.916238427162
1678441358769526526,0.9161875844
1678441358773930596,0.91693598032
1678441358813610296,0.916606605053
1678441358859110240,0.91762638092
1678441358862880974,0.914192914963
1678441358901474225,0.917650699615
1678441358905095393,0.917808890343
1678441358945802183,0.915857553482
1678441358950430794,0.917591512203
1678441358989798467,0.917503356934
1678441359033815838,0.836674273014
1678441359038215268,0.91708111763
1678441359077925944,0.838892877102
1678441359081172333,0.916095435619
1678441359122154416,0.916897475719
1678441359126370712,0.915605187416
1678441359165384021,0.910477221012
1678441359171832352,0.90324229002
1678441359214832329,0.896031796932
1678441359258664102,0.885601878166
1678441359264668375,0.867180883884
1678441359302647874,0.84997856617
1678441359308118841,0.820021271706
1678441359347573393,0.796442270279
1678441359352895370,0.764010906219
1678441359390538490,0.73881316185
1678441359435603143,0.712439417839
1678441359440848418,0.679849088192
1678441359478570416,0.659059464931
1678441359483524238,0.645069181919
1678441359523547006,0.621235489845
1678441359528742522,0.599843561649
1678441359566928322,0.582129955292
1678441359610985980,0.568137586117
1678441359616045081,0.557283937931
1678441359654716123,0.548734605312
1678441359659853431,0.542347967625
1678441359698548568,0.537232100964
1678441359703157564,0.521729111671
1678441359743414984,0.513183236122
1678441359749550007,0.498477756977
1678441359790317213,0.482054591179
1678441359834978544,0.476129442453
1678441359840438632,0.477327466011
1678441359878712591,0.477398723364
1678441359882622331,0.470294475555
1678441359922362382,0.472042530775
1678441359927306541,0.473365724087
1678441359965932367,0.462650209665
1678441360009920619,0.464808434248
1678441360013855031,0.469988197088
1678441360054066916,0.472850948572
1678441360058598536,0.474634826183
1678441360097222027,0.485432296991
1678441360101327380,0.486628800631
1678441360141395492,0.49018022418
1678441360185923800,0.487734973431
1678441360189710022,0.48790127039
1678441360229434298,0.485527962446
1678441360232915756,0.487622708082
1678441360274087916,0.484540402889
1678441360278293941,0.480064928532
1678441360317376145,0.482594996691
1678441360361376108,0.472838193178
1678441360365746834,0.481837898493
1678441360406195677,0.485609948635
1678441360410157448,0.477482140064
1678441360449741566,0.472733676434
1678441360453294351,0.475687921047
1678441360493645594,0.479997456074
1678441360498374716,0.481678307056
1678441360540927594,0.48791205883
1678441360586648943,0.472335338593
1678441360590143361,0.470728158951
1678441360629883252,0.476989477873
