%time,field.data
1678444318842926831,0.395411849022
1678444318846950296,0.396333605051
1678444318885907877,0.396945595741
1678444318889803440,0.396137684584
1678444318930130730,0.39777135849
1678444318973829591,0.396106868982
1678444318977559044,0.39850500226
1678444319017674658,0.398397088051
1678444319021679883,0.397715717554
1678444319062616765,0.397902786732
1678444319066706917,0.399551689625
1678444319107877460,0.400265604258
1678444319111840126,0.40023869276
1678444319154476569,0.398238956928
1678444319198573344,0.397783815861
1678444319203594300,0.398396879435
1678444319242762726,0.398497879505
1678444319247129707,0.39851936698
1678444319287009195,0.398913681507
1678444319291633132,0.397919178009
1678444319330533562,0.398927390575
1678444319375324568,0.398092210293
1678444319380212149,0.398738384247
1678444319418944133,0.39955753088
1678444319422583028,0.398390263319
1678444319462126809,0.39760825038
1678444319467881867,0.398865818977
1678444319507600365,0.398748278618
1678444319552424299,0.398954331875
1678444319556354037,0.398541271687
1678444319594448238,0.397955000401
1678444319598268314,0.397864639759
1678444319638177178,0.397680521011
1678444319642145188,0.398318350315
1678444319682776186,0.398190766573
1678444319686998593,0.39926508069
1678444319730119861,0.397042036057
1678444319774575863,0.398155331612
1678444319778050984,0.397643476725
1678444319819875310,0.397309839725
1678444319822706375,0.398610562086
1678444319862623559,0.398445010185
1678444319867339015,0.398402750492
1678444319906095191,0.398300021887
1678444319950120447,0.400065302849
1678444319955026236,0.399125725031
1678444319994899901,0.398257672787
1678444319999006405,0.397937357426
1678444320038165231,0.398738175631
1678444320042464085,0.39801543951
1678444320082446452,0.398697257042
1678444320087878474,0.398508667946
1678444320131720084,0.39931973815
1678444320176696495,0.399745702744
1678444320179791429,0.399241775274
1678444320218165274,0.398368269205
1678444320221805193,0.397381782532
1678444320262773754,0.399663805962
1678444320267115167,0.400087952614
1678444320305470164,0.399086892605
1678444320351847676,0.399624019861
1678444320356120546,0.398534089327
1678444320395600936,0.397771298885
1678444320400409447,0.399103105068
1678444320438544319,0.397693693638
1678444320442483017,0.39620962739
1678444320482825443,0.394773304462
1678444320487822367,0.395404011011
1678444320530481978,0.393469750881
1678444320574934556,0.393096327782
1678444320579520894,0.391231119633
1678444320619223585,0.39168035984
1678444320623284553,0.390424489975
1678444320662667249,0.390328288078
1678444320667415728,0.38735589385
1678444320706112480,0.382424920797
1678444320750152008,0.381494909525
1678444320754624747,0.380208939314
1678444320795257154,0.378655672073
1678444320799034414,0.375848144293
1678444320838466133,0.372547417879
1678444320842732955,0.370867908001
1678444320882148225,0.368986666203
1678444320926784929,0.367090255022
1678444320931300708,0.366318643093
1678444320970209553,0.364275544882
1678444320974004190,0.362905681133
1678444321013774304,0.361036837101
1678444321018054245,0.358274847269
1678444321057286670,0.359205663204
1678444321064259791,0.357464194298
1678444321106484944,0.35663151741
1678444321150292955,0.354922920465
1678444321155095801,0.355132639408
1678444321195457683,0.352399677038
1678444321199528412,0.351648271084
1678444321238296395,0.349681079388
1678444321242990347,0.350249022245
1678444321282354355,0.347802430391
1678444321326225789,0.345813333988
1678444321330470883,0.344481706619
1678444321370912828,0.342924326658
1678444321376525103,0.34081184864
1678444321415613883,0.340021044016
1678444321419930720,0.337562114
1678444321459071274,0.335665553808
1678444321504477408,0.334347993135
1678444321506676258,0.332104712725
1678444321546480259,0.330145210028
1678444321550484013,0.329495102167
1678444321590507723,0.326434642076
1678444321594454005,0.324782133102
1678444321634297846,0.323302537203
1678444321639476624,0.323899358511
1678444321682322728,0.322874844074
1678444321726346256,0.321953833103
1678444321729962462,0.321499228477
1678444321772671704,0.320360004902
1678444321776428965,0.31852337718
1678444321814976376,0.317497611046
1678444321818832547,0.316693723202
1678444321858387592,0.315745651722
1678444321901913719,0.313923984766
1678444321905917408,0.313355654478
1678444321946017342,0.31154486537
1678444321950115782,0.311460286379
1678444321990239587,0.310462892056
1678444321995360861,0.309551745653
1678444322034299722,0.308557987213
1678444322078331410,0.308208167553
1678444322082744054,0.30686634779
1678444322122457721,0.306913912296
1678444322126447938,0.306672513485
1678444322165644844,0.305702537298
1678444322169616438,0.305936545134
1678444322210268684,0.304551959038
1678444322256211834,0.304136127234
1678444322259943975,0.304714381695
1678444322298411098,0.304455071688
1678444322302631553,0.304407864809
1678444322341947913,0.304765075445
1678444322346800999,0.305580914021
1678444322386077487,0.306025654078
1678444322430727567,0.304516851902
1678444322435884744,0.306614607573
1678444322474793590,0.307918310165
1678444322478889214,0.307596832514
1678444322518208550,0.307273983955
1678444322521669527,0.307587176561
1678444322562167823,0.308389365673
1678444322568194557,0.309592604637
1678444322611068085,0.310042023659
1678444322655610485,0.310582488775
1678444322659663870,0.310222297907
1678444322698588652,0.312887191772
1678444322702346392,0.312521219254
1678444322741801695,0.313757687807
1678444322746145379,0.313988417387
1678444322785626057,0.314125746489
1678444322830533957,0.315178692341
1678444322834239699,0.315957635641
1678444322874822537,0.315283715725
1678444322878555607,0.318950235844
1678444322919452073,0.321262329817
1678444322923346932,0.323404401541
1678444322961700105,0.324745923281
1678444323006012429,0.326184600592
1678444323010435377,0.326950460672
1678444323050734892,0.327267348766
1678444323055455723,0.330701649189
1678444323094693652,0.329919338226
1678444323099455475,0.333212256432
1678444323138393889,0.338056892157
1678444323182963457,0.342629045248
1678444323187013418,0.349110722542
1678444323226077269,0.357421129942
1678444323230256668,0.366062164307
1678444323270786708,0.378264039755
1678444323274880956,0.389869570732
1678444323314154725,0.38682821393
1678444323319394333,0.371301531792
1678444323362800238,0.370932370424
1678444323406345468,0.365514993668
1678444323409829517,0.389710694551
1678444323450455363,0.425075054169
1678444323454592522,0.442533880472
1678444323493960690,0.458252519369
1678444323498079738,0.482152163982
1678444323538444819,0.491818070412
1678444323582229758,0.515544474125
1678444323586836928,0.5286667943
1678444323625886155,0.526064157486
1678444323629668312,0.552592098713
1678444323671490334,0.566570699215
1678444323675100780,0.594285964966
1678444323714759376,0.602315425873
1678444323758476572,0.607436716557
1678444323762563556,0.623455941677
1678444323802509124,0.622642934322
1678444323806614572,0.613969027996
1678444323846798408,0.629620611668
1678444323850694739,0.646444678307
1678444323891050285,0.650473356247
1678444323896237094,0.664624333382
1678444323938686691,0.656923949718
1678444323982271857,0.683508455753
1678444323987450954,0.687594354153
1678444324026890417,0.684383332729
1678444324031159575,0.691952109337
1678444324071804397,0.685189008713
1678444324075325949,0.69858443737
1678444324114843490,0.690710425377
1678444324157906167,0.709822237492
1678444324162673014,0.710317611694
1678444324202437688,0.712175190449
1678444324206474721,0.713795542717
1678444324246243874,0.709909617901
1678444324249791250,0.718725681305
1678444324290157228,0.704492926598
1678444324335392131,0.704377651215
1678444324339621833,0.681686758995
1678444324378458808,0.682298898697
1678444324382771037,0.680250644684
1678444324424073962,0.627561211586
1678444324427601530,0.632145285606
1678444324465680627,0.617367982864
1678444324472320568,0.636281847954
1678444324513607877,0.607654035091
1678444324558102823,0.605030357838
1678444324561881363,0.588764488697
1678444324602339724,0.59092605114
1678444324606988844,0.599542677402
1678444324645712988,0.602993130684
1678444324650076289,0.602119743824
1678444324689501127,0.583941996098
1678444324734472450,0.586892962456
1678444324738862023,0.575997889042
1678444324778068624,0.580489933491
1678444324782199544,0.570819735527
1678444324822298357,0.554623246193
1678444324827061236,0.548031926155
1678444324866202431,0.567738771439
1678444324871733811,0.526089429855
1678444324914162961,0.541670978069
1678444324960323611,0.539821386337
1678444324963801708,0.544502139091
1678444325002429117,0.541979670525
1678444325006461798,0.529216706753
1678444325046559620,0.527774631977
1678444325050240337,0.531851887703
1678444325090575788,0.522928893566
1678444325135021582,0.519521355629
1678444325138973496,0.508571982384
1678444325178177313,0.495387464762
1678444325182448839,0.493974030018
1678444325222612899,0.478406399488
1678444325226655276,0.468937784433
1678444325266142994,0.460201263428
1678444325311056653,0.44407787919
1678444325314845402,0.435351788998
1678444325354629435,0.426825344563
1678444325359271772,0.456706345081
1678444325399330522,0.449322372675
1678444325404157912,0.437126934528
1678444325443503808,0.424453824759
1678444325449105683,0.413769185543
1678444325490818043,0.403126418591
1678444325536883942,0.394771903753
1678444325542486618,0.387934625149
1678444325579929980,0.382923781872
1678444325584643003,0.379294961691
1678444325622760372,0.377905994654
1678444325628808961,0.377360701561
